"","sim.num","sample.num","incr.num","sim.value"
"301",76,1,1,202.748571740454
"302",76,2,1,230.351612574587
"303",76,3,1,204.70078236088
"304",76,4,1,218.811462017394
"305",77,1,1,248.846923117852
"306",77,2,1,121.853183896597
"307",77,3,1,466.812237716449
"308",77,4,1,217.778639849352
"309",78,1,1,230.026074733655
"310",78,2,1,171.458763513159
"311",78,3,1,434.27238358716
"312",78,4,1,402.837555746113
"313",79,1,1,325.603481889737
"314",79,2,1,153.811016021742
"315",79,3,1,385.670762800505
"316",79,4,1,205.795800706093
"317",80,1,1,306.130664542651
"318",80,2,1,225.517974218094
"319",80,3,1,366.249367176885
"320",80,4,1,160.88940558313
"321",81,1,1,373.233971991301
"322",81,2,1,312.054099659095
"323",81,3,1,284.828523291803
"324",81,4,1,239.781147677823
"325",82,1,1,199.771199244637
"326",82,2,1,159.701572393938
"327",82,3,1,302.840987747668
"328",82,4,1,140.717342944405
"329",83,1,1,139.4820587665
"330",83,2,1,239.69437454324
"331",83,3,1,313.431674644495
"332",83,4,1,286.477212984883
"333",84,1,1,622.910025219593
"334",84,2,1,382.969683323015
"335",84,3,1,453.301002166731
"336",84,4,1,344.781620803163
"337",85,1,1,466.346562670336
"338",85,2,1,205.938714439536
"339",85,3,1,537.988485246375
"340",85,4,1,461.225278502137
"341",86,1,1,205.125124280059
"342",86,2,1,446.947025699929
"343",86,3,1,244.999046376662
"344",86,4,1,307.383360250734
"345",87,1,1,180.96129952016
"346",87,2,1,352.661921049148
"347",87,3,1,448.533251842863
"348",87,4,1,268.263811347801
"349",88,1,1,394.096776006627
"350",88,2,1,490.211165799341
"351",88,3,1,111.769141334627
"352",88,4,1,335.119934905564
"353",89,1,1,368.956125271091
"354",89,2,1,245.086395474625
"355",89,3,1,320.02524194057
"356",89,4,1,106.811217106216
"357",90,1,1,310.917696780993
"358",90,2,1,198.736237795792
"359",90,3,1,252.708583079356
"360",90,4,1,325.835043075572
"361",91,1,1,305.981478408551
"362",91,2,1,166.287851330384
"363",91,3,1,518.413312632905
"364",91,4,1,383.436784150785
"365",92,1,1,246.595144144865
"366",92,2,1,341.693758078566
"367",92,3,1,336.628299730548
"368",92,4,1,170.844820376422
"369",93,1,1,345.220073535925
"370",93,2,1,182.179699112377
"371",93,3,1,191.899060897131
"372",93,4,1,226.016190910791
"373",94,1,1,210.214355503785
"374",94,2,1,563.95802101316
"375",94,3,1,390.626233346999
"376",94,4,1,169.429698423616
"377",95,1,1,286.28409460767
"378",95,2,1,220.054669141237
"379",95,3,1,328.000616148272
"380",95,4,1,261.632093154408
"381",96,1,1,450.563345247023
"382",96,2,1,288.609938822315
"383",96,3,1,210.153278320843
"384",96,4,1,227.590130171261
"385",97,1,1,271.928883003127
"386",97,2,1,237.514364946559
"387",97,3,1,194.292244644437
"388",97,4,1,324.64777323187
"389",98,1,1,143.223316096426
"390",98,2,1,200.096430846944
"391",98,3,1,242.824579535842
"392",98,4,1,390.890083646872
"393",99,1,1,200.266873237475
"394",99,2,1,223.274858824892
"395",99,3,1,326.617683525448
"396",99,4,1,174.429251919151
"397",100,1,1,426.07549151621
"398",100,2,1,338.174566087391
"399",100,3,1,184.276234099251
"400",100,4,1,478.926572285606
"401",101,1,1,189.538797654161
"402",101,2,1,278.355302994142
"403",101,3,1,499.466153109614
"404",101,4,1,172.358931686434
"405",102,1,1,250.464878796075
"406",102,2,1,349.698554727523
"407",102,3,1,247.180352073518
"408",102,4,1,179.785607823038
"409",103,1,1,339.530169252134
"410",103,2,1,441.45912942433
"411",103,3,1,213.372835837503
"412",103,4,1,181.162650052247
"413",104,1,1,159.314720720337
"414",104,2,1,267.85302586773
"415",104,3,1,261.256788773488
"416",104,4,1,281.189017881309
"417",105,1,1,337.822250048028
"418",105,2,1,201.635134131651
"419",105,3,1,184.842231964726
"420",105,4,1,159.588446255794
"421",106,1,1,260.197509905542
"422",106,2,1,281.069558685059
"423",106,3,1,242.39970754343
"424",106,4,1,128.618904039614
"425",107,1,1,323.515876535755
"426",107,2,1,154.07127216257
"427",107,3,1,473.551465023056
"428",107,4,1,506.893730750708
"429",108,1,1,281.893447341602
"430",108,2,1,196.063210882152
"431",108,3,1,391.503207840223
"432",108,4,1,285.640552879523
"433",109,1,1,147.96728141901
"434",109,2,1,399.441500709194
"435",109,3,1,304.228743617709
"436",109,4,1,375.396864325272
"437",110,1,1,238.381378071854
"438",110,2,1,182.214804348433
"439",110,3,1,337.479284842118
"440",110,4,1,280.88442360357
"441",111,1,1,416.50497754316
"442",111,2,1,192.261080607747
"443",111,3,1,271.588759480757
"444",111,4,1,167.101020413404
"445",112,1,1,178.183082079302
"446",112,2,1,117.544769945627
"447",112,3,1,267.304951854988
"448",112,4,1,205.766622733519
"449",113,1,1,441.393507857949
"450",113,2,1,256.473602535205
"451",113,3,1,194.869311015831
"452",113,4,1,237.222406202627
"453",114,1,1,202.63532572985
"454",114,2,1,395.954408718084
"455",114,3,1,309.064078797592
"456",114,4,1,279.056128215653
"457",115,1,1,415.167931777096
"458",115,2,1,364.309009973717
"459",115,3,1,324.773534518421
"460",115,4,1,157.223740151538
"461",116,1,1,340.946641855518
"462",116,2,1,359.337232687247
"463",116,3,1,322.584536494587
"464",116,4,1,277.016409665188
"465",117,1,1,432.433697038174
"466",117,2,1,241.763294341486
"467",117,3,1,226.732318770888
"468",117,4,1,291.292653932997
"469",118,1,1,261.057492429134
"470",118,2,1,379.928110600808
"471",118,3,1,429.57675511404
"472",118,4,1,409.904930257691
"473",119,1,1,203.090879586767
"474",119,2,1,324.462880661185
"475",119,3,1,286.281159052947
"476",119,4,1,199.293240843861
"477",120,1,1,511.206544332882
"478",120,2,1,334.169100903171
"479",120,3,1,428.895695661528
"480",120,4,1,253.08159943828
"481",121,1,1,227.182711155272
"482",121,2,1,338.424517395535
"483",121,3,1,224.958132286789
"484",121,4,1,333.590581178817
"485",122,1,1,209.913690504139
"486",122,2,1,306.103841486919
"487",122,3,1,291.711059725439
"488",122,4,1,167.400097354042
"489",123,1,1,209.314834187388
"490",123,2,1,547.914356854766
"491",123,3,1,427.166495762528
"492",123,4,1,254.511646163261
"493",124,1,1,230.608356199364
"494",124,2,1,450.969328788973
"495",124,3,1,211.847210902283
"496",124,4,1,371.359275896168
"497",125,1,1,389.339624911198
"498",125,2,1,248.042388543759
"499",125,3,1,134.207786035433
"500",125,4,1,316.688740753004
"501",126,1,1,290.263871246999
"502",126,2,1,249.626989118748
"503",126,3,1,355.769677502296
"504",126,4,1,98.466477348404
"505",127,1,1,165.112222801248
"506",127,2,1,267.059328741607
"507",127,3,1,191.761965796666
"508",127,4,1,536.202585438988
"509",128,1,1,170.563178055526
"510",128,2,1,210.644230257579
"511",128,3,1,250.83218793106
"512",128,4,1,244.626388485749
"513",129,1,1,380.576117475193
"514",129,2,1,301.88579609176
"515",129,3,1,338.105599638004
"516",129,4,1,350.783748361987
"517",130,1,1,209.146895905355
"518",130,2,1,411.032253030043
"519",130,3,1,207.064349935849
"520",130,4,1,474.278647414056
"521",131,1,1,323.016216359796
"522",131,2,1,308.485847483911
"523",131,3,1,347.455844530803
"524",131,4,1,295.253172409911
"525",132,1,1,242.092355995502
"526",132,2,1,261.337745179867
"527",132,3,1,338.142029490636
"528",132,4,1,259.864250967893
"529",133,1,1,379.082369176726
"530",133,2,1,173.594996210084
"531",133,3,1,315.069077162179
"532",133,4,1,202.946083409148
"533",134,1,1,165.197780633579
"534",134,2,1,385.513726859934
"535",134,3,1,324.08698796942
"536",134,4,1,293.03519776527
"537",135,1,1,433.692093135631
"538",135,2,1,159.139936393158
"539",135,3,1,263.350938391707
"540",135,4,1,441.331276289689
"541",136,1,1,176.954356885945
"542",136,2,1,383.559091657479
"543",136,3,1,373.150866425299
"544",136,4,1,331.936288246818
"545",137,1,1,316.362952646281
"546",137,2,1,316.070527695664
"547",137,3,1,177.130503590203
"548",137,4,1,317.883256058957
"549",138,1,1,360.565262082298
"550",138,2,1,297.337358141548
"551",138,3,1,316.267931264291
"552",138,4,1,352.335137629682
"553",139,1,1,155.895302248892
"554",139,2,1,257.840339638682
"555",139,3,1,447.606398862702
"556",139,4,1,284.171946558688
"557",140,1,1,243.459454774376
"558",140,2,1,144.553924161255
"559",140,3,1,300.006309575206
"560",140,4,1,256.289728299723
"561",141,1,1,477.638465155462
"562",141,2,1,140.297558958619
"563",141,3,1,386.234634233559
"564",141,4,1,410.10228569054
"565",142,1,1,515.162776361581
"566",142,2,1,489.018379015345
"567",142,3,1,247.536760784561
"568",142,4,1,253.295262050606
"569",143,1,1,194.85642858059
"570",143,2,1,272.396265152015
"571",143,3,1,304.791100288418
"572",143,4,1,198.004293357629
"573",144,1,1,163.391814742903
"574",144,2,1,212.274826996192
"575",144,3,1,129.317934146502
"576",144,4,1,209.198577609607
"577",145,1,1,245.118172638734
"578",145,2,1,355.899993495327
"579",145,3,1,270.10292914302
"580",145,4,1,314.160043539314
"581",146,1,1,215.639321188727
"582",146,2,1,220.230889994945
"583",146,3,1,464.46156449562
"584",146,4,1,182.932660613488
"585",147,1,1,360.729115428777
"586",147,2,1,275.271693942329
"587",147,3,1,195.496385111985
"588",147,4,1,330.131004342425
"589",148,1,1,213.639797777961
"590",148,2,1,324.581348294776
"591",148,3,1,320.462869813646
"592",148,4,1,366.338561662893
"593",149,1,1,255.250634512093
"594",149,2,1,447.689382023785
"595",149,3,1,242.932524280602
"596",149,4,1,220.372350307761
"597",150,1,1,170.42166799315
"598",150,2,1,185.183077282644
"599",150,3,1,242.879073398158
"600",150,4,1,259.660901177933
"601",151,1,1,353.866690335138
"602",151,2,1,206.506187713674
"603",151,3,1,399.429619370969
"604",151,4,1,241.207702307057
"605",152,1,1,220.472840455737
"606",152,2,1,177.191369269405
"607",152,3,1,378.076070084689
"608",152,4,1,211.12854207296
"609",153,1,1,258.883377572117
"610",153,2,1,358.005298751844
"611",153,3,1,390.474832113505
"612",153,4,1,154.337219722755
"613",154,1,1,205.521231051116
"614",154,2,1,279.423255422522
"615",154,3,1,378.645193647292
"616",154,4,1,315.828807476114
"617",155,1,1,264.296563684671
"618",155,2,1,271.302395037152
"619",155,3,1,382.667290554321
"620",155,4,1,360.503327221158
"621",156,1,1,97.9031976146438
"622",156,2,1,266.344553349359
"623",156,3,1,183.815814467127
"624",156,4,1,192.486886631291
"625",157,1,1,282.340896871579
"626",157,2,1,166.931760551052
"627",157,3,1,99.5573407449485
"628",157,4,1,214.99019669803
"629",158,1,1,276.240222058372
"630",158,2,1,74.3736678519705
"631",158,3,1,377.735044095801
"632",158,4,1,179.120621499826
"633",159,1,1,294.190999051995
"634",159,2,1,292.338732430073
"635",159,3,1,188.530044754601
"636",159,4,1,323.210073713571
"637",160,1,1,285.157820264586
"638",160,2,1,296.829106173917
"639",160,3,1,152.249967039898
"640",160,4,1,309.290943374203
"641",161,1,1,308.481615071347
"642",161,2,1,202.04020333685
"643",161,3,1,215.605837005574
"644",161,4,1,226.668728012823
"645",162,1,1,420.333256306015
"646",162,2,1,175.71593546387
"647",162,3,1,237.176143181404
"648",162,4,1,200.768439364545
"649",163,1,1,398.568074140202
"650",163,2,1,316.765602232219
"651",163,3,1,219.289039935956
"652",163,4,1,147.904552203873
"653",164,1,1,271.866743988085
"654",164,2,1,257.077480720839
"655",164,3,1,138.068981152547
"656",164,4,1,591.732156503436
"657",165,1,1,190.536343494865
"658",165,2,1,299.16989677517
"659",165,3,1,319.996350277947
"660",165,4,1,172.015913750395
"661",166,1,1,303.578772606773
"662",166,2,1,375.148734231621
"663",166,3,1,240.012098056049
"664",166,4,1,552.423523422176
"665",167,1,1,372.614557136143
"666",167,2,1,384.799536046099
"667",167,3,1,253.400801367059
"668",167,4,1,310.590972430726
"669",168,1,1,355.061087675582
"670",168,2,1,375.572201806345
"671",168,3,1,240.47825778981
"672",168,4,1,444.013223359917
"673",169,1,1,406.715194944243
"674",169,2,1,186.848853783795
"675",169,3,1,386.771900406368
"676",169,4,1,308.270829874809
"677",170,1,1,122.83586049613
"678",170,2,1,263.461522916631
"679",170,3,1,172.937848976522
"680",170,4,1,199.1983438063
"681",171,1,1,265.650726551145
"682",171,2,1,423.845430314659
"683",171,3,1,293.352337610881
"684",171,4,1,585.486760486878
"685",172,1,1,350.354645613637
"686",172,2,1,337.273973354979
"687",172,3,1,322.43802679581
"688",172,4,1,276.438419462559
"689",173,1,1,297.401749514242
"690",173,2,1,235.797257687348
"691",173,3,1,156.507426957642
"692",173,4,1,229.621797747666
"693",174,1,1,189.529694761242
"694",174,2,1,350.069217754485
"695",174,3,1,220.537966
"696",174,4,1,219.481235480489
"697",175,1,1,139.254542383484
"698",175,2,1,181.253462275567
"699",175,3,1,213.738440008102
"700",175,4,1,627.811898129292
"701",176,1,1,146.54147735322
"702",176,2,1,333.13824219478
"703",176,3,1,292.254297608832
"704",176,4,1,178.701314576034
"705",177,1,1,187.185779829322
"706",177,2,1,180.527578852824
"707",177,3,1,497.629412440701
"708",177,4,1,176.507342261579
"709",178,1,1,366.588683771428
"710",178,2,1,369.392919204174
"711",178,3,1,160.876880384375
"712",178,4,1,400.381225333411
"713",179,1,1,750.04719558987
"714",179,2,1,245.310405512275
"715",179,3,1,226.911937010125
"716",179,4,1,307.016697299327
"717",180,1,1,347.381710881971
"718",180,2,1,302.857109198596
"719",180,3,1,350.479163088508
"720",180,4,1,565.714984341792
"721",181,1,1,296.20969232093
"722",181,2,1,347.814988754077
"723",181,3,1,300.445896780756
"724",181,4,1,333.357440321596
"725",182,1,1,292.624025049063
"726",182,2,1,476.407119479668
"727",182,3,1,230.211427635372
"728",182,4,1,288.732267417679
"729",183,1,1,201.791544306825
"730",183,2,1,200.919554790904
"731",183,3,1,184.827464848585
"732",183,4,1,488.805466073543
"733",184,1,1,218.854250795187
"734",184,2,1,393.341902832858
"735",184,3,1,235.200558647223
"736",184,4,1,332.347160266697
"737",185,1,1,274.666959386347
"738",185,2,1,263.302187718234
"739",185,3,1,133.112180004924
"740",185,4,1,247.619996111654
"741",186,1,1,344.309675548905
"742",186,2,1,181.387653111085
"743",186,3,1,248.729399660595
"744",186,4,1,278.176888752372
"745",187,1,1,300.357814980648
"746",187,2,1,144.034367472663
"747",187,3,1,215.884929618636
"748",187,4,1,145.285315776175
"749",188,1,1,254.986045443696
"750",188,2,1,229.069665186202
"751",188,3,1,329.230930879776
"752",188,4,1,170.488695576155
"753",189,1,1,160.647477303409
"754",189,2,1,497.125767715191
"755",189,3,1,151.105216560306
"756",189,4,1,270.10688164949
"757",190,1,1,364.074269023397
"758",190,2,1,238.481013513461
"759",190,3,1,240.712060867669
"760",190,4,1,275.772582833739
"761",191,1,1,156.282242990335
"762",191,2,1,244.238363888084
"763",191,3,1,367.048984982275
"764",191,4,1,201.978992634124
"765",192,1,1,272.402890101629
"766",192,2,1,218.544497702273
"767",192,3,1,260.791169231188
"768",192,4,1,382.179334512131
"769",193,1,1,587.945933169453
"770",193,2,1,421.253292980729
"771",193,3,1,162.176876703236
"772",193,4,1,159.716248173607
"773",194,1,1,208.406806853747
"774",194,2,1,335.023067406333
"775",194,3,1,385.653267523597
"776",194,4,1,408.854135865921
"777",195,1,1,214.419217519263
"778",195,2,1,261.925171795774
"779",195,3,1,235.547051034562
"780",195,4,1,148.184592357996
"781",196,1,1,389.370426721576
"782",196,2,1,418.157458565071
"783",196,3,1,289.572968513426
"784",196,4,1,282.232470221927
"785",197,1,1,231.90098446862
"786",197,2,1,127.482669128342
"787",197,3,1,583.702887964471
"788",197,4,1,156.817101496279
"789",198,1,1,189.864241153808
"790",198,2,1,396.924975561977
"791",198,3,1,229.159601104052
"792",198,4,1,184.424920754145
"793",199,1,1,311.01137344544
"794",199,2,1,178.037520695072
"795",199,3,1,479.390927704177
"796",199,4,1,366.754313554638
"797",200,1,1,118.788005651439
"798",200,2,1,181.442726637252
"799",200,3,1,344.980650956856
"800",200,4,1,133.142159343625
"801",201,1,1,164.190719470288
"802",201,2,1,245.602874845156
"803",201,3,1,207.818675573101
"804",201,4,1,342.752547650933
"805",202,1,1,405.693345620148
"806",202,2,1,333.998972332235
"807",202,3,1,132.660922241269
"808",202,4,1,201.488564678482
"809",203,1,1,292.202925641946
"810",203,2,1,318.311690704175
"811",203,3,1,194.071908892131
"812",203,4,1,154.763013963489
"813",204,1,1,438.077226959148
"814",204,2,1,150.520238332585
"815",204,3,1,526.407269426386
"816",204,4,1,248.778465903058
"817",205,1,1,252.89183023409
"818",205,2,1,370.611753810615
"819",205,3,1,196.616132264997
"820",205,4,1,306.944926658746
"821",206,1,1,202.595236399837
"822",206,2,1,315.599165116557
"823",206,3,1,355.156886732622
"824",206,4,1,177.613524782283
"825",207,1,1,535.770567842132
"826",207,2,1,164.18986930497
"827",207,3,1,277.05910059893
"828",207,4,1,261.086766383914
"829",208,1,1,277.719365586672
"830",208,2,1,491.584793557533
"831",208,3,1,320.935147470167
"832",208,4,1,332.39051391877
"833",209,1,1,422.622951459146
"834",209,2,1,222.35959597313
"835",209,3,1,276.200193216993
"836",209,4,1,211.004043169019
"837",210,1,1,147.265977054248
"838",210,2,1,311.901015606396
"839",210,3,1,279.774535506239
"840",210,4,1,198.099802775766
"841",211,1,1,532.321894418389
"842",211,2,1,210.465595202073
"843",211,3,1,178.206598030454
"844",211,4,1,251.875302236683
"845",212,1,1,309.666866878013
"846",212,2,1,207.528299364805
"847",212,3,1,283.502132762049
"848",212,4,1,345.627088722577
"849",213,1,1,362.239594704248
"850",213,2,1,202.432712037065
"851",213,3,1,260.260472397673
"852",213,4,1,365.722007448344
"853",214,1,1,167.419308593247
"854",214,2,1,442.514599300579
"855",214,3,1,250.314413789545
"856",214,4,1,169.40266733083
"857",215,1,1,163.138606693051
"858",215,2,1,285.326611019052
"859",215,3,1,222.989919418993
"860",215,4,1,301.782599482922
"861",216,1,1,207.103642731317
"862",216,2,1,416.472037844837
"863",216,3,1,258.443826964611
"864",216,4,1,307.429739495086
"865",217,1,1,449.46288075071
"866",217,2,1,205.243976943086
"867",217,3,1,311.842475961747
"868",217,4,1,127.449477514989
"869",218,1,1,151.533138568251
"870",218,2,1,678.788994176156
"871",218,3,1,160.955008955279
"872",218,4,1,357.567796435344
